timestamp,wind_speed_mps,wind_dir_deg
2016-06-07 00:00:00,3.784848787776663,46.18417638537206
2016-06-07 00:00:01,3.8489899270765493,52.21356116610977
2016-06-07 00:00:02,3.460246036352713,45.38597492725905
2016-06-07 00:00:03,3.7593962340157723,48.387462676128436
2016-06-07 00:00:04,3.738582313435133,46.75327837128775
2016-06-07 00:00:05,3.867545368582761,51.71803198902635
2016-06-07 00:00:06,3.750501817379059,52.781860406372786
2016-06-07 00:00:07,3.8082745943500695,46.734255955244556
2016-06-07 00:00:08,3.7940632378294716,46.43107369829628
2016-06-07 00:00:09,3.867408998358117,49.19821054918455
2016-06-07 00:00:10,3.714398305885837,47.27724618797108
2016-06-07 00:00:11,3.916923698635193,48.87976589773795
2016-06-07 00:00:12,3.679363626390729,48.27819983224868
2016-06-07 00:00:13,3.817599291801127,50.462721365143565
2016-06-07 00:00:14,3.8003922228086626,50.661748379456895
2016-06-07 00:00:15,4.049183089765259,48.11295076562032
2016-06-07 00:00:16,3.6672882712866057,46.872831683394985
2016-06-07 00:00:17,3.829639438908614,52.78713035073021
2016-06-07 00:00:18,3.7246029608434634,46.792511637182976
2016-06-07 00:00:19,3.6223571530620307,51.33079962397474
2016-06-07 00:00:20,3.8479542752361753,51.0037245390015
2016-06-07 00:00:21,3.645233153121157,50.05696871581202
2016-06-07 00:00:22,3.757791087935351,50.015953695022134
2016-06-07 00:00:23,3.8663986011467446,50.03089192913477
2016-06-07 00:00:24,3.838695661726046,49.55593096124503
2016-06-07 00:00:25,3.782604281471489,51.27203074592027
2016-06-07 00:00:26,3.53131527752277,48.37702491604347
2016-06-07 00:00:27,3.673313375047267,47.405264166592794
2016-06-07 00:00:28,3.7014070300484803,53.90124983379087
2016-06-07 00:00:29,3.6164069024517422,52.29792979488285
2016-06-07 00:00:30,3.4988350398644856,48.33070950321431
2016-06-07 00:00:31,3.7644201660686103,51.134836643357055
2016-06-07 00:00:32,3.843345504832192,51.76538698811913
2016-06-07 00:00:33,3.69081846210345,47.94266243759126
2016-06-07 00:00:34,3.8644627293129044,48.767812243762904
2016-06-07 00:00:35,3.557428738071673,45.9001337344092
2016-06-07 00:00:36,3.6086908160443683,50.86370645312287
2016-06-07 00:00:37,3.7614950634205546,51.452244563388504
2016-06-07 00:00:38,3.679518344192173,49.83284238154484
2016-06-07 00:00:39,3.8310224576919,48.40845632912968
2016-06-07 00:00:40,3.8067299566845114,47.335098857610795
2016-06-07 00:00:41,3.6887565514792864,48.18807532930089
2016-06-07 00:00:42,3.5689186749997375,50.83269032325555
2016-06-07 00:00:43,3.6734530032448283,49.3882358456427
2016-06-07 00:00:44,3.81017944421656,50.70957485918796
2016-06-07 00:00:45,3.836748917181184,49.050380639507964
2016-06-07 00:00:46,3.680087372896846,49.10751385053765
2016-06-07 00:00:47,3.4981925749534395,44.9447555002024
2016-06-07 00:00:48,3.5506635257822015,46.31428148273281
2016-06-07 00:00:49,3.798527511225503,46.59365011176737
2016-06-07 00:00:50,3.6865824084737318,53.30544070695012
2016-06-07 00:00:51,3.6897336145642607,51.59541864508435
2016-06-07 00:00:52,3.606652415846579,48.72478644258357
2016-06-07 00:00:53,3.6042918262983674,48.31808160703592
2016-06-07 00:00:54,3.8619203409801193,44.09171843567553
2016-06-07 00:00:55,3.803513562306249,50.073938494180155
2016-06-07 00:00:56,3.6555018213752315,44.947966073885226
2016-06-07 00:00:57,3.751379436160026,47.73826534579707
2016-06-07 00:00:58,3.774482106813942,49.41672448661702
2016-06-07 00:00:59,3.97149598246108,48.62152966328387
2016-06-07 00:01:00,3.593718710811714,49.89596881549751
2016-06-07 00:01:01,3.772657522823537,53.48797473530446
2016-06-07 00:01:02,3.861172508287108,50.43662256536885
2016-06-07 00:01:03,3.951569286046495,45.731248633724945
2016-06-07 00:01:04,3.6489397544373112,46.52942486157916
2016-06-07 00:01:05,3.6849063693258852,45.15915436099433
2016-06-07 00:01:06,3.832398221246593,48.67368744322221
2016-06-07 00:01:07,3.529350974221068,46.25847260307988
2016-06-07 00:01:08,3.786114642648083,51.90170871064087
2016-06-07 00:01:09,4.028329575314448,58.22087150526612
2016-06-07 00:01:10,3.800633517448416,46.337749101187
2016-06-07 00:01:11,3.4341985402027646,50.16519400481334
2016-06-07 00:01:12,3.6240177763848442,48.08572789283498
2016-06-07 00:01:13,3.6529192706152935,48.9215903044826
2016-06-07 00:01:14,3.894394555210342,49.828302953873866
2016-06-07 00:01:15,3.718172446950133,46.19735928027238
2016-06-07 00:01:16,3.500013124257043,47.86973283240806
2016-06-07 00:01:17,3.733260690937244,54.732309035911236
2016-06-07 00:01:18,3.7597465036399482,52.34195389340749
2016-06-07 00:01:19,3.669151363370216,45.74287569189665
2016-06-07 00:01:20,3.6021196979147616,47.14239429173381
2016-06-07 00:01:21,4.0472867944974205,46.849652532437204
2016-06-07 00:01:22,3.86165859641766,46.601418791749666
2016-06-07 00:01:23,3.8750533565526037,50.52210622611608
2016-06-07 00:01:24,3.718459806527001,49.2261066416859
2016-06-07 00:01:25,3.646776050627711,50.7081776029719
2016-06-07 00:01:26,3.6755278771789617,45.61908837336337
2016-06-07 00:01:27,3.557104783055407,49.87560939792145
2016-06-07 00:01:28,3.9682312317974615,49.83726246920162
2016-06-07 00:01:29,3.723927944872788,50.22034051679202
2016-06-07 00:01:30,3.9289336506316124,50.01806614890199
2016-06-07 00:01:31,3.6818675714830253,52.71807472003532
2016-06-07 00:01:32,3.8026980514946263,54.025501966433396
2016-06-07 00:01:33,3.7673674355162325,45.62254892673328
2016-06-07 00:01:34,3.544121891228549,54.376119904091595
2016-06-07 00:01:35,3.9890354972207165,48.80368965900378
2016-06-07 00:01:36,3.6858593444885313,53.799274858872934
2016-06-07 00:01:37,3.5816961263539424,46.62638253619278
2016-06-07 00:01:38,3.8335747257557538,48.14890362447855
2016-06-07 00:01:39,3.740262963378982,48.85263078402183
2016-06-07 00:01:40,3.7895769775721666,53.63499703039735
2016-06-07 00:01:41,3.754035168103161,51.31054286837274
2016-06-07 00:01:42,3.445980234661636,49.201886569004145
2016-06-07 00:01:43,3.619659164104856,45.63976740015235
2016-06-07 00:01:44,3.614633874398953,48.33302800947452
2016-06-07 00:01:45,3.87279837584503,45.312262649385445
2016-06-07 00:01:46,3.745407871784337,47.87624299410259
2016-06-07 00:01:47,3.693847841721314,52.40289564757481
2016-06-07 00:01:48,3.818434811384865,53.42164105848794
2016-06-07 00:01:49,3.718766632755939,47.23154190729088
2016-06-07 00:01:50,3.7087867162508963,50.08843298166698
2016-06-07 00:01:51,3.766408906281489,46.04899739169996
2016-06-07 00:01:52,3.754021479576251,50.04499550544187
2016-06-07 00:01:53,4.103264514001131,55.063878050124785
2016-06-07 00:01:54,3.618218281854586,48.475318832435846
2016-06-07 00:01:55,3.530410695935655,47.55191063739096
2016-06-07 00:01:56,3.7864155600166503,53.02118017807005
2016-06-07 00:01:57,3.636084835748695,47.358781992501605
2016-06-07 00:01:58,3.432005108620608,48.85499613808514
